id,lon,lat,zona
2406,-73.893319,41.606272,NA
2407,-73.877422,41.585596,NA
2408,-73.935139,41.571068,NA
2409,-73.897266,41.562545,NA
2410,-73.968868,41.512021,NA
2411,-73.977024,41.498961,NA
2412,-73.935431,41.708608,NA
2413,-73.925013,41.711337,NA
2414,-73.912764,41.711139,NA
2415,-73.926093,41.702617,NA
2416,-73.917325,41.702514,NA
2417,-73.909607,41.700424,NA
2418,-73.936004,41.694683,NA
2419,-73.925375,41.690052,NA
2420,-73.914198,41.694635,NA
2421,-73.908335,41.679066,NA
2422,-73.918016,41.59815,NA
2423,-73.893665,41.686123,NA
2424,-73.953742,41.521787,NA
2425,-73.553515,41.826614,NA
2426,-73.704423,41.627358,NA
2427,-73.688816,41.587384,NA
2428,-73.817495,41.862033,NA
2429,-73.563853,41.714397,NA
2430,-73.58776,41.651342,NA
2431,-73.91808,41.836968,NA
2432,-73.886742,41.813794,NA
2433,-73.775843,41.974448,NA
2434,-73.542369,41.944587,NA
2435,-73.632835,41.562923,NA
2436,-73.561167,41.568993,NA
2437,-73.651962,41.969193,NA
2438,-73.907875,42.007842,NA
2439,-73.85921,42.025762,NA
2440,-73.917355,41.950712,NA
2441,-73.885089,41.919674,NA
2442,-73.692272,41.888506,NA
2443,-73.686105,41.689922,NA
2444,-73.674772,41.791007,NA
2445,-73.956271,41.498771,NA
2446,-73.566803,41.637587,NA
2447,-73.561561,41.780024,NA
2448,-73.68449,41.081957,NA
2449,-73.636787,41.103262,NA
2450,-73.624691,41.060037,NA
2451,-73.591613,41.06651,NA
2452,-73.641607,41.038042,NA
2453,-73.65987,41.025293,NA
2454,-73.641941,41.015704,NA
2455,-73.626742,41.028,NA
2456,-73.615437,41.029917,NA
2457,-73.600159,41.039002,NA
2458,-73.57711,41.049379,NA
2459,-73.566582,41.025312,NA
2460,-73.583424,41.028096,NA
2461,-73.621406,41.014623,NA
2462,-73.650124,40.998501,NA
2463,-73.540686,41.052511,NA
2464,-73.59894,41.126833,NA
2465,-73.56537,41.150514,NA
2466,-73.549692,41.122061,NA
2467,-73.572926,41.083267,NA
2468,-73.554525,41.095066,NA
2469,-73.528333,41.10757,NA
2470,-73.541186,41.090932,NA
2471,-73.521903,41.094543,NA
2472,-73.525006,41.083707,NA
2473,-73.523973,41.072203,NA
2474,-73.540917,41.073848,NA
2475,-73.552451,41.064944,NA
2476,-73.560082,41.051356,NA
2477,-73.54956,41.049308,NA
2478,-73.540149,41.061648,NA
2479,-73.531143,41.054934,NA
2480,-73.520327,41.062156,NA
2481,-73.508994,41.046897,NA
2482,-73.514093,41.052239,NA
2483,-73.525693,41.044859,NA
2484,-73.538379,41.041404,NA
2485,-73.552648,41.035413,NA
2486,-73.525973,41.027464,NA
2487,-73.487455,41.099832,NA
2488,-73.46574,41.083967,NA
2489,-73.47029,41.059821,NA
2490,-73.489851,41.066486,NA
2491,-73.501994,41.079822,NA
2492,-73.493612,41.142743,NA
2493,-73.521639,41.172271,NA
2494,-73.501238,41.118191,NA
2495,-73.480125,41.172181,NA
2496,-73.401862,41.155736,NA
2497,-73.390636,41.137059,NA
2498,-73.420764,41.145161,NA
2499,-73.407799,41.130156,NA
2500,-73.442387,41.146403,NA
2501,-73.442068,41.132135,NA
2502,-73.45721,41.110292,NA
2503,-73.443863,41.114755,NA
2504,-73.430594,41.121588,NA
2505,-73.420762,41.126471,NA
2506,-73.389891,41.120446,NA
2507,-73.403629,41.115948,NA
2508,-73.414863,41.114458,NA
2509,-73.429002,41.112268,NA
2510,-73.439405,41.089159,NA
2511,-73.426653,41.098156,NA
2512,-73.418434,41.097924,NA
2513,-73.406551,41.102261,NA
2514,-73.393119,41.100512,NA
2515,-73.411552,41.075167,NA
2516,-73.42635,41.084237,NA
2517,-73.436328,41.06934,NA
2518,-73.448769,41.220364,NA
2519,-73.435167,41.19933,NA
2520,-73.44044,41.166643,NA
2521,-73.401149,41.179256,NA
2522,-73.376807,41.156966,NA
2523,-73.355717,41.151942,NA
2524,-73.333988,41.162565,NA
2525,-73.37509,41.115001,NA
2526,-73.356743,41.122676,NA
2527,-73.322751,41.126369,NA
2528,-73.382537,41.237861,NA
2529,-73.35449,41.204238,NA
2530,-73.241947,41.213889,NA
2531,-73.251388,41.199977,NA
2532,-73.275352,41.203258,NA
2533,-73.30631,41.185285,NA
2534,-73.286689,41.154944,NA
2535,-73.286908,41.13737,NA
2536,-73.263508,41.155983,NA
2537,-73.248085,41.15881,NA
2538,-73.251468,41.170539,NA
2539,-73.247297,41.183001,NA
2540,-73.227247,41.192488,NA
2541,-73.228907,41.180372,NA
2542,-73.235527,41.174292,NA
2543,-73.235171,41.165134,NA
2544,-73.243936,41.144247,NA
2545,-73.265359,41.129912,NA
2546,-73.228486,41.152126,NA
2547,-73.22183,41.161371,NA
2548,-73.210576,41.164301,NA
2549,-73.1999,41.159988,NA
2550,-73.194099,41.167377,NA
2551,-73.187715,41.170162,NA
2552,-73.188734,41.178044,NA
2553,-73.194255,41.175904,NA
2554,-73.202287,41.170411,NA
2555,-73.218735,41.17131,NA
2556,-73.211188,41.175628,NA
2557,-73.204918,41.177027,NA
2558,-73.200648,41.179309,NA
2559,-73.200292,41.185551,NA
2560,-73.192399,41.183371,NA
2561,-73.196458,41.183102,NA
2562,-73.192146,41.19439,NA
2563,-73.199818,41.198511,NA
2564,-73.202707,41.193735,NA
2565,-73.207579,41.189005,NA
2566,-73.21605,41.185656,NA
2567,-73.215371,41.197572,NA
2568,-73.209904,41.202297,NA
2569,-73.203843,41.209265,NA
2570,-73.218579,41.209305,NA
2571,-73.228453,41.219973,NA
2572,-73.209676,41.221422,NA
2573,-73.197433,41.21781,NA
2574,-73.190864,41.212208,NA
2575,-73.178276,41.214963,NA
2576,-73.168046,41.210479,NA
2577,-73.159425,41.199244,NA
2578,-73.163067,41.195116,NA
2579,-73.179086,41.200232,NA
2580,-73.184311,41.195087,NA
2581,-73.177431,41.193465,NA
2582,-73.164808,41.190278,NA
2583,-73.176792,41.188374,NA
2584,-73.185587,41.188125,NA
2585,-73.183079,41.179717,NA
2586,-73.179271,41.180854,NA
2587,-73.175945,41.184078,NA
2588,-73.165235,41.18265,NA
2589,-73.166525,41.171916,NA
2590,-73.150386,41.197513,NA
2591,-73.145919,41.188727,NA
2592,-73.150678,41.177182,NA
2593,-73.138913,41.175374,NA
2594,-73.133129,41.160064,NA
2595,-73.128362,41.180944,NA
2596,-73.127343,41.194794,NA
2597,-73.120792,41.208999,NA
2598,-73.139975,41.204007,NA
2599,-73.154749,41.215427,NA
2600,-73.14296,41.223231,NA
2601,-73.122606,41.230188,NA
2602,-73.11934,41.251668,NA
2603,-73.254892,41.28139,NA
2604,-73.231774,41.266372,NA
2605,-73.231373,41.238777,NA
2606,-73.202228,41.236839,NA
2607,-73.165337,41.238937,NA
2608,-73.178613,41.257304,NA
2609,-73.205924,41.278216,NA
2610,-73.262126,41.320214,NA
2611,-73.217729,41.321976,NA
2612,-73.205553,41.357497,NA
2613,-73.305454,41.242613,NA
2614,-73.297666,41.283893,NA
2615,-73.093823,41.315405,NA
2616,-73.094501,41.285779,NA
2617,-73.118326,41.299425,NA
2618,-73.133492,41.273344,NA
2619,-73.173443,41.288873,NA
2620,-73.167367,41.31158,NA
2621,-73.145274,41.337809,NA
2622,-73.425225,41.362775,NA
2623,-73.40626,41.377083,NA
2624,-73.391398,41.407108,NA
2625,-73.384176,41.363055,NA
2626,-73.423726,41.480638,NA
2627,-73.377757,41.475605,NA
2628,-73.396907,41.445053,NA
2629,-73.452747,41.395957,NA
2630,-73.44698,41.400349,NA
2631,-73.437559,41.409506,NA
2632,-73.421482,41.398838,NA
2633,-73.472788,41.362794,NA
2634,-73.461548,41.38362,NA
2635,-73.469571,41.39323,NA
2636,-73.514271,41.40557,NA
2637,-73.500751,41.42405,NA
2638,-73.482507,41.433596,NA
2639,-73.466375,41.439338,NA
2640,-73.455861,41.422404,NA
2641,-73.442035,41.440311,NA
2642,-73.42418,41.432323,NA
2643,-73.521057,41.464223,NA
2644,-73.498381,41.493052,NA
2645,-73.4654,41.497421,NA
2646,-73.314565,41.436447,NA
2647,-73.313527,41.412085,NA
2648,-73.340097,41.394665,NA
2649,-73.311396,41.358201,NA
2650,-73.238449,41.39444,NA
2651,-73.284371,41.40311,NA
2652,-73.426638,41.294423,NA
2653,-73.368001,41.312753,NA
2654,-73.507029,41.321367,NA
2655,-73.491037,41.33165,NA
2656,-73.474799,41.284147,NA
2657,-73.483844,41.257487,NA
2658,-73.51671,41.274677,NA
2659,-73.530269,41.326705,NA
2660,-73.500811,41.58221,NA
2661,-74.133542,41.033045,NA
2662,-73.924495,40.964207,NA
2663,-73.998598,40.923279,NA
2664,-74.029335,40.874992,NA
2665,-74.062689,40.825426,NA
2666,-73.988284,40.821914,NA
2667,-73.959712,40.973146,NA
2668,-73.959701,40.940298,NA
2669,-73.95717,40.954964,NA
2670,-73.992711,40.944889,NA
2671,-74.086404,40.818792,NA
2672,-73.979798,40.821405,NA
2673,-74.119933,40.904812,NA
2674,-74.025808,40.974981,NA
2675,-73.97377,40.891481,NA
2676,-73.950779,40.883726,NA
2677,-74.117606,40.935703,NA
2678,-74.002719,40.818057,NA
2679,-73.973902,40.849995,NA
2680,-74.208301,41.008705,NA
2681,-74.108277,40.87896,NA
2682,-74.12518,40.959818,NA
2683,-74.047025,40.889088,NA
2684,-73.980353,40.990857,NA
2685,-74.074503,40.861932,NA
2686,-73.994907,40.961517,NA
2687,-74.044299,41.007286,NA
2688,-74.097462,40.999833,NA
2689,-73.989275,40.863772,NA
2690,-74.03986,40.846657,NA
2691,-74.081654,40.878444,NA
2692,-74.111278,40.796916,NA
2693,-74.186607,41.081596,NA
2694,-74.063643,40.902238,NA
2695,-74.141287,40.995024,NA
2696,-74.050184,41.052828,NA
2697,-74.059215,40.84098,NA
2698,-74.019835,40.933722,NA
2699,-74.12733,40.786986,NA
2700,-73.950849,41.009771,NA
2701,-73.951491,40.993279,NA
2702,-74.241369,41.031141,NA
2703,-73.984341,41.014253,NA
2704,-74.03205,40.955898,NA
2705,-73.99624,40.846719,NA
2706,-74.071219,40.945468,NA
2707,-74.042612,41.035181,NA
2708,-74.146099,41.059441,NA
2709,-74.013419,40.831222,NA
2710,-74.020746,40.854608,NA
2711,-74.112838,40.981968,NA
2712,-74.039225,40.926563,NA
2713,-74.008632,41.013389,NA
2714,-74.079482,40.90692,NA
2715,-73.933272,41.002447,NA
2716,-74.10663,40.820862,NA
2717,-74.095754,40.903155,NA
2718,-74.095848,41.027235,NA
2719,-74.048193,40.864607,NA
2720,-74.010736,40.890104,NA
2721,-73.956697,40.918669,NA
2722,-74.05986,40.857938,NA
2723,-74.099,41.063142,NA
2724,-74.126244,41.013033,NA
2725,-74.106974,40.853348,NA
2726,-74.063995,40.98834,NA
2727,-74.031,40.987832,NA
2728,-74.061492,41.025593,NA
2729,-74.088573,40.851662,NA
2730,-74.167769,40.99863,NA
2731,-74.332412,41.030125,NA
2732,-74.158271,40.86301,NA
2733,-74.1891,40.936183,NA
2734,-74.15867,40.957843,NA
2735,-74.218376,40.876015,NA
2736,-74.185016,40.962727,NA
2737,-74.128815,40.857372,NA
2738,-74.163088,40.914354,NA
2739,-74.286363,41.002308,NA
2740,-74.174283,40.937963,NA
2741,-74.276372,41.10727,NA
2742,-74.222209,40.903874,NA
2743,-74.288827,41.043795,NA
2744,-74.244466,40.946978,NA
2745,-74.391672,41.105379,NA
2746,-74.195112,40.890167,NA
2747,-74.051315,40.755655,NA
2748,-74.047147,40.753223,NA
2749,-74.042883,40.750191,NA
2750,-74.058672,40.749686,NA
2751,-74.051551,40.749771,NA
2752,-74.053347,40.746026,NA
2753,-74.047385,40.745972,NA
2754,-74.04436,40.74401,NA
2755,-74.065633,40.754057,NA
2756,-74.062427,40.738863,NA
2757,-74.05941,40.744605,NA
2758,-74.056236,40.74103,NA
2759,-74.056608,40.736837,NA
2760,-74.055738,40.732049,NA
2761,-74.047405,40.737987,NA
2762,-74.05241,40.734439,NA
2763,-74.047347,40.731052,NA
2764,-74.036471,40.732601,NA
2765,-74.036719,40.727121,NA
2766,-74.075561,40.737914,NA
2767,-74.070178,40.734333,NA
2768,-74.06231,40.733571,NA
2769,-74.065559,40.730597,NA
2770,-74.058422,40.72838,NA
2771,-74.050846,40.725329,NA
2772,-74.048085,40.723523,NA
2773,-74.045652,40.726471,NA
2774,-74.044409,40.722422,NA
2775,-74.036752,40.721097,NA
2776,-74.082219,40.731762,NA
2777,-74.073281,40.726528,NA
2778,-74.0697,40.72808,NA
2779,-74.067291,40.723952,NA
2780,-74.064257,40.722484,NA
2781,-74.057898,40.72271,NA
2782,-74.061932,40.717198,NA
2783,-74.053428,40.720616,NA
2784,-74.04928,40.719664,NA
2785,-74.049048,40.7147,NA
2786,-74.044796,40.718262,NA
2787,-74.04027,40.716276,NA
2788,-74.037365,40.713862,NA
2789,-74.088335,40.725647,NA
2790,-74.076335,40.721868,NA
2791,-74.071048,40.719546,NA
2792,-74.079762,40.717687,NA
2793,-74.071051,40.716354,NA
2794,-74.076634,40.714274,NA
2795,-74.072558,40.711132,NA
2796,-74.067532,40.710181,NA
2797,-74.055142,40.704612,NA
2798,-74.092821,40.717924,NA
2799,-74.085172,40.713442,NA
2800,-74.078793,40.71168,NA
2801,-74.08049,40.70923,NA
2802,-74.085463,40.708744,NA
2803,-74.077229,40.704702,NA
2804,-74.09959,40.709583,NA
2805,-74.083636,40.704246,NA
2806,-74.091633,40.705851,NA
2807,-74.082978,40.70001,NA
2808,-74.079504,40.686109,NA
2809,-74.096294,40.702797,NA
2810,-74.089775,40.698646,NA
2811,-74.100352,40.694154,NA
2812,-74.095188,40.695917,NA
2813,-74.092597,40.690714,NA
2814,-74.106901,40.689754,NA
2815,-74.104895,40.681962,NA
2816,-74.092449,40.676325,NA
2817,-74.094166,40.669865,NA
2818,-74.113691,40.67945,NA
2819,-74.121494,40.67021,NA
2820,-74.114252,40.668057,NA
2821,-74.10541,40.657015,NA
2822,-74.118652,40.661111,NA
2823,-74.121114,40.66273,NA
2824,-74.124537,40.664273,NA
2825,-74.131647,40.658902,NA
2826,-74.124983,40.656505,NA
2827,-74.12543,40.649927,NA
2828,-74.138552,40.649696,NA
2829,-74.133412,40.64625,NA
2830,-74.135242,40.77645,NA
2831,-74.14267,40.780098,NA
2832,-74.149166,40.771796,NA
2833,-74.143293,40.770679,NA
2834,-74.114394,40.750942,NA
2835,-74.14364,40.754667,NA
2836,-74.149144,40.758608,NA
2837,-74.152089,40.758462,NA
2838,-74.153025,40.765372,NA
2839,-74.15536,40.757664,NA
2840,-74.159006,40.759268,NA
2841,-74.16216,40.750825,NA
2842,-74.151599,40.750167,NA
2843,-74.156909,40.747984,NA
2844,-74.162062,40.747232,NA
2845,-74.159782,40.740761,NA
2846,-74.149411,40.741116,NA
2847,-74.005873,40.807739,NA
2848,-73.999717,40.800852,NA
2849,-74.005154,40.79601,NA
2850,-74.010569,40.801211,NA
2851,-74.012593,40.807362,NA
2852,-74.021108,40.796762,NA
2853,-74.025884,40.802922,NA
2854,-74.03338,40.781003,NA
2855,-74.046938,40.772058,NA
2856,-74.047787,40.759931,NA
2857,-74.004526,40.79221,NA
2858,-74.01289,40.796075,NA
2859,-74.005309,40.787165,NA
2860,-74.006916,40.790252,NA
2861,-74.013988,40.792773,NA
2862,-74.019442,40.790245,NA
2863,-74.01261,40.787826,NA
2864,-74.013999,40.786268,NA
2865,-74.010697,40.781609,NA
2866,-74.017163,40.784262,NA
2867,-74.021631,40.785914,NA
2868,-74.018452,40.779325,NA
2869,-74.024064,40.779616,NA
2870,-74.021628,40.777275,NA
2871,-74.025186,40.774912,NA
2872,-74.026077,40.770973,NA
2873,-74.029855,40.775034,NA
2874,-74.0337,40.772788,NA
2875,-74.030973,40.770322,NA
2876,-74.032735,40.766845,NA
2877,-74.036691,40.768775,NA
2878,-74.039733,40.764605,NA
2879,-74.034549,40.763879,NA
2880,-74.032104,40.761005,NA
2881,-74.036094,40.76133,NA
2882,-74.038022,40.758552,NA
2883,-74.041436,40.759932,NA
2884,-74.043547,40.757477,NA
2885,-74.038445,40.754754,NA
2886,-74.018456,40.767694,NA
2887,-74.016014,40.776979,NA
2888,-74.020217,40.771856,NA
2889,-74.028321,40.763887,NA
2890,-74.023351,40.743757,NA
2891,-74.03155,40.75369,NA
2892,-74.035076,40.748257,NA
2893,-74.030604,40.746773,NA
2894,-74.027114,40.746314,NA
2895,-74.032203,40.741996,NA
2896,-74.036443,40.74444,NA
2897,-74.039023,40.742464,NA
2898,-74.037596,40.739833,NA
2899,-74.040248,40.737819,NA
2900,-74.032294,40.73696,NA
2901,-74.030098,40.739105,NA
2902,-74.053835,40.80012,NA
2903,-74.070323,40.785858,NA
2904,-74.06486,40.776485,NA
2905,-74.16973,40.782399,NA
2906,-74.177864,40.771241,NA
2907,-74.178628,40.777522,NA
2908,-74.183416,40.77423,NA
2909,-74.18423,40.767934,NA
2910,-74.187928,40.768463,NA
2911,-74.191425,40.760653,NA
2912,-74.186052,40.760931,NA
2913,-74.191089,40.754594,NA
2914,-74.186497,40.749044,NA
2915,-74.18612,40.745372,NA
2916,-74.194977,40.742238,NA
2917,-74.199103,40.743098,NA
2918,-74.192558,40.746229,NA
2919,-74.193468,40.751036,NA
2920,-74.198295,40.750519,NA
2921,-74.204491,40.744761,NA
2922,-74.214068,40.745368,NA
2923,-74.232609,40.748666,NA
2924,-74.235231,40.743269,NA
2925,-74.243523,40.736668,NA
2926,-74.232805,40.738586,NA
2927,-74.226715,40.741735,NA
2928,-74.221388,40.743549,NA
2929,-74.20922,40.739758,NA
2930,-74.204426,40.737662,NA
2931,-74.201492,40.735904,NA
2932,-74.196193,40.73773,NA
2933,-74.192943,40.735748,NA
2934,-74.192918,40.731712,NA
2935,-74.198699,40.734539,NA
2936,-74.207352,40.73378,NA
2937,-74.212242,40.733186,NA
2938,-74.208097,40.72859,NA
2939,-74.200884,40.729473,NA
2940,-74.19517,40.726963,NA
2941,-74.197022,40.72273,NA
2942,-74.206549,40.724513,NA
2943,-74.213986,40.725604,NA
2944,-74.218903,40.718432,NA
2945,-74.217366,40.714139,NA
2946,-74.223694,40.710696,NA
2947,-74.216481,40.709739,NA
2948,-74.213217,40.705273,NA
2949,-74.202463,40.711493,NA
2950,-74.203302,40.699707,NA
2951,-74.207635,40.709132,NA
2952,-74.197077,40.711608,NA
2953,-74.207304,40.71446,NA
2954,-74.213729,40.719017,NA
2955,-74.209642,40.719129,NA
2956,-74.203698,40.720091,NA
2957,-74.200307,40.71813,NA
2958,-74.197206,40.717559,NA
2959,-74.185071,40.718351,NA
2960,-74.193678,40.71797,NA
2961,-74.188103,40.721272,NA
2962,-74.189452,40.724729,NA
2963,-74.186983,40.729568,NA
2964,-74.186022,40.732337,NA
2965,-74.184797,40.737562,NA
2966,-74.184115,40.734493,NA
2967,-74.187962,40.72692,NA
2968,-74.181048,40.725216,NA
2969,-74.174656,40.718895,NA
2970,-74.16733,40.723518,NA
2971,-74.162066,40.722219,NA
2972,-74.157228,40.720414,NA
2973,-74.154491,40.723896,NA
2974,-74.15084,40.727144,NA
2975,-74.136457,40.718494,NA
2976,-74.134063,40.736108,NA
2977,-74.131068,40.729586,NA
2978,-74.155602,40.73053,NA
2979,-74.160577,40.728201,NA
2980,-74.167858,40.727146,NA
2981,-74.163352,40.731594,NA
2982,-74.170353,40.733546,NA
2983,-74.177755,40.734047,NA
2984,-74.189321,40.740556,NA
2985,-74.181269,40.741738,NA
2986,-74.179492,40.746017,NA
2987,-74.171063,40.743813,NA
2988,-74.176406,40.749024,NA
2989,-74.170489,40.755346,NA
2990,-74.173634,40.752899,NA
2991,-74.17597,40.755144,NA
2992,-74.181632,40.753612,NA
2993,-74.180059,40.75941,NA
2994,-74.168152,40.759801,NA
2995,-74.165864,40.76582,NA
2996,-74.173486,40.766328,NA
2997,-74.168028,40.773957,NA
2998,-74.158052,40.774441,NA
2999,-74.161863,40.777688,NA
3000,-74.162975,40.701064,NA
3001,-74.219025,40.781888,NA
3002,-74.21551,40.779452,NA
3003,-74.206962,40.778018,NA
3004,-74.198161,40.772215,NA
3005,-74.199074,40.766088,NA
3006,-74.210854,40.771689,NA
3007,-74.216972,40.769574,NA
3008,-74.210197,40.764455,NA
3009,-74.20357,40.761735,NA
3010,-74.197905,40.759692,NA
3011,-74.202842,40.753764,NA
3012,-74.208458,40.75423,NA
3013,-74.212244,40.756837,NA
3014,-74.216596,40.759769,NA
3015,-74.221099,40.76412,NA
3016,-74.231511,40.755807,NA
3017,-74.226557,40.755696,NA
3018,-74.220025,40.755642,NA
3019,-74.219417,40.75163,NA
3020,-74.22488,40.747912,NA
3021,-74.228626,40.72714,NA
3022,-74.247425,40.71563,NA
3023,-74.24465,40.722473,NA
3024,-74.241947,40.726771,NA
3025,-74.235407,40.73179,NA
3026,-74.238072,40.720963,NA
3027,-74.227186,40.733588,NA
3028,-74.221921,40.734913,NA
3029,-74.23492,40.711775,NA
3030,-74.2319,40.716504,NA
3031,-74.227772,40.722786,NA
3032,-74.221416,40.729993,NA
3033,-74.221767,40.72211,NA
3034,-74.217792,40.73201,NA
3035,-74.214359,40.738455,NA
3036,-74.159555,40.829933,NA
3037,-74.149819,40.821651,NA
3038,-74.143071,40.81417,NA
3039,-74.158212,40.812101,NA
3040,-74.166559,40.821862,NA
3041,-74.173597,40.814039,NA
3042,-74.174314,40.800594,NA
3043,-74.166916,40.799984,NA
3044,-74.158971,40.801477,NA
3045,-74.15152,40.800315,NA
3046,-74.147023,40.793805,NA
3047,-74.161535,40.787153,NA
3048,-74.159281,40.792075,NA
3049,-74.179759,40.784929,NA
3050,-74.185199,40.835856,NA
3051,-74.173877,40.835174,NA
3052,-74.189349,40.821959,NA
3053,-74.184222,40.817882,NA
3054,-74.188668,40.806333,NA
3055,-74.182659,40.802129,NA
3056,-74.196053,40.799925,NA
3057,-74.187476,40.792257,NA
3058,-74.203742,40.788369,NA
3059,-74.196785,40.783781,NA
3060,-74.18898,40.785198,NA
3061,-74.191918,40.776264,NA
3062,-74.204821,40.803994,NA
3063,-74.203971,40.851012,NA
3064,-74.193672,40.845063,NA
3065,-74.20046,40.834901,NA
3066,-74.216714,40.83159,NA
3067,-74.204953,40.823145,NA
3068,-74.214501,40.820225,NA
3069,-74.209224,40.811101,NA
3070,-74.218861,40.815284,NA
3071,-74.229692,40.809567,NA
3072,-74.22061,40.805478,NA
3073,-74.213004,40.804979,NA
3074,-74.220327,40.795621,NA
3075,-74.279126,40.793584,NA
3076,-74.254442,40.802748,NA
3077,-74.247349,40.788207,NA
3078,-74.232384,40.793199,NA
3079,-74.231332,40.785833,NA
3080,-74.244224,40.77269,NA
3081,-74.254173,40.767196,NA
3082,-74.271909,40.77011,NA
3083,-74.224142,40.784299,NA
3084,-74.228943,40.778854,NA
3085,-74.230782,40.774758,NA
3086,-74.22497,40.768058,NA
3087,-74.230921,40.768482,NA
3088,-74.238277,40.770811,NA
3089,-74.235563,40.763079,NA
3090,-74.243509,40.75778,NA
3091,-74.248015,40.76327,NA
3092,-74.271302,40.752856,NA
3093,-74.249081,40.750071,NA
3094,-74.253042,40.741664,NA
3095,-74.263928,40.742888,NA
3096,-74.282856,40.74567,NA
3097,-74.265656,40.730606,NA
3098,-74.253367,40.729672,NA
3099,-74.260364,40.718583,NA
3100,-74.272817,40.72251,NA
3101,-74.281817,40.730384,NA
3102,-74.34225,40.739031,NA
3103,-74.313123,40.745686,NA
3104,-74.296244,40.724206,NA
3105,-74.319177,40.721233,NA
3106,-74.334276,40.804783,NA
3107,-74.300499,40.797529,NA
3108,-74.31115,40.771862,NA
3109,-74.322656,40.78573,NA
3110,-74.348485,40.776954,NA
3111,-74.280088,40.826922,NA
3112,-74.309144,40.820697,NA
3113,-74.250478,40.838508,NA
3114,-74.234165,40.832528,NA
3115,-74.242399,40.825001,NA
3116,-74.234759,40.864903,NA
3117,-74.22243,40.848493,NA
3118,-74.243185,40.850312,NA
3119,-74.304313,40.882399,NA
3120,-74.258145,40.862674,NA
3121,-74.278206,40.838831,NA
3122,-74.297395,40.848497,NA
3123,-74.425038,40.676385,NA
3124,-74.317353,40.620189,NA
3125,-74.304183,40.656257,NA
3126,-74.194989,40.666678,NA
3127,-74.386165,40.641649,NA
3128,-74.323703,40.651255,NA
3129,-74.22981,40.69597,NA
3130,-74.289604,40.678112,NA
3131,-74.239266,40.625435,NA
3132,-74.360845,40.680857,NA
3133,-74.404175,40.699488,NA
3134,-74.416327,40.615229,NA
3135,-74.281407,40.607699,NA
3136,-74.260488,40.65259,NA
3137,-74.267302,40.665076,NA
3138,-74.374432,40.632831,NA
3139,-74.326225,40.699166,NA
3140,-74.36539,40.715352,NA
3141,-74.270494,40.695295,NA
3142,-74.343825,40.651495,NA
3143,-74.290421,40.634818,NA
3144,-74.405426,40.905109,NA
3145,-74.426065,40.931314,NA
3146,-74.347307,40.998702,NA
3147,-74.384296,40.740588,NA
3148,-74.429455,40.727105,NA
3149,-74.692124,40.787867,NA
3150,-74.684469,40.779897,NA
3151,-74.494475,40.888195,NA
3152,-74.56022,40.885677,NA
3153,-74.364646,40.818834,NA
3154,-74.396128,40.776949,NA
3155,-74.429305,40.819363,NA
3156,-74.500478,40.740856,NA
3157,-74.550853,41.00112,NA
3158,-74.387212,40.984679,NA
3159,-74.304827,40.923726,NA
3160,-74.417884,40.758354,NA
3161,-74.600997,40.768626,NA
3162,-74.584133,40.782811,NA
3163,-74.600427,40.877794,NA
3164,-74.359745,40.913212,NA
3165,-74.495059,40.796064,NA
3166,-74.479258,40.835622,NA
3167,-74.477629,40.79623,NA
3168,-74.442756,40.890611,NA
3169,-74.639216,40.914749,NA
3170,-74.743116,40.865882,NA
3171,-74.702796,40.897909,NA
3172,-74.424956,40.858912,NA
3173,-74.488444,40.68383,NA
3174,-74.304703,40.962856,NA
3175,-74.582357,40.84329,NA
3176,-74.31274,40.991927,NA
3177,-74.515829,40.896761,NA
3178,-74.500359,40.958716,NA
3179,-74.653289,40.881175,NA
3180,-74.54352,40.876138,NA
3181,-74.792231,40.787547,NA
3182,-74.581879,40.899684,NA
3183,-74.683072,40.669283,NA
3184,-74.568197,40.676489,NA
3185,-74.59241,40.726706,NA
3186,-74.539039,40.567543,NA
3187,-74.71436,40.563024,NA
3188,-74.608065,40.59346,NA
3189,-74.626245,40.690355,NA
3190,-74.551876,40.475827,NA
3191,-74.482732,40.603648,NA
3192,-74.67446,40.498502,NA
3193,-74.589716,40.541983,NA
3194,-74.592732,40.50043,NA
3195,-74.679675,40.426295,NA
3196,-74.439059,40.620821,NA
3197,-74.657069,40.716901,NA
3198,-74.643541,40.572895,NA
3199,-74.641062,40.400333,NA
3200,-74.609648,40.569509,NA
3201,-74.528356,40.553401,NA
3202,-74.515253,40.632217,NA
3203,-74.43947,40.643308,NA
3204,-74.229974,40.584876,NA
3205,-74.520362,40.310846,NA
3206,-74.465606,40.589872,NA
3207,-74.417874,40.427584,NA
3208,-74.382486,40.553953,NA
3209,-74.424001,40.37714,NA
3210,-74.428752,40.500076,NA
3211,-74.440479,40.349283,NA
3212,-74.36302,40.541811,NA
3213,-74.500975,40.574167,NA
3214,-74.435375,40.450164,NA
3215,-74.428686,40.319006,NA
3216,-74.447031,40.485745,NA
3217,-74.480829,40.450325,NA
3218,-74.31271,40.399887,NA
3219,-74.273128,40.521874,NA
3220,-74.463452,40.546502,NA
3221,-74.587602,40.337508,NA
3222,-74.323514,40.464008,NA
3223,-74.284678,40.482692,NA
3224,-74.525939,40.383907,NA
3225,-74.415234,40.574375,NA
3226,-74.378826,40.444956,NA
3227,-74.392456,40.394589,NA
3228,-74.294962,40.562495,NA
